ts,reconstruction_error,anomaly
2023-02-24 03:00:47,0.05078689,0
2023-02-24 03:00:48,0.048460945,0
2023-02-24 03:00:49,0.05456487,0
2023-02-24 03:00:50,0.049923956,0
2023-02-24 03:00:51,0.054250043,0
2023-02-24 03:00:52,0.06105687,0
2023-02-24 03:00:53,0.06192871,0
2023-02-24 03:00:54,0.064387,0
2023-02-24 03:00:55,0.063477844,0
2023-02-24 03:00:56,0.06553287,0
2023-02-24 03:00:57,0.06215779,0
2023-02-24 03:00:58,0.060111053,0
2023-02-24 03:00:59,0.062661186,0
2023-02-24 03:01:00,0.05527126,0
2023-02-24 03:01:01,0.057497077,0
2023-02-24 03:01:02,0.058671035,0
2023-02-24 03:01:03,0.059499383,0
2023-02-24 03:01:04,0.051367793,0
2023-02-24 03:01:05,0.056752622,0
2023-02-24 03:01:06,0.054360177,0
2023-02-24 03:01:07,0.053164545,0
2023-02-24 03:01:08,0.059958868,0
2023-02-24 03:01:09,0.058439318,0
2023-02-24 03:01:10,0.06698777,0
2023-02-24 03:01:11,0.068293184,0
2023-02-24 03:01:12,0.063021585,0
2023-02-24 03:01:13,0.06401144,0
2023-02-24 03:01:14,0.07285721,0
2023-02-24 03:01:15,0.07426782,0
2023-02-24 03:01:16,0.07100794,0
2023-02-24 03:01:17,0.08159129,0
2023-02-24 03:01:18,0.08136157,0
2023-02-24 03:01:19,0.08652209,0
2023-02-24 03:01:20,0.086431466,0
2023-02-24 03:01:21,0.084607035,0
2023-02-24 03:01:22,0.0838246,0
2023-02-24 03:01:23,0.084162205,0
2023-02-24 03:01:24,0.084905215,0
2023-02-24 03:01:25,0.078495674,0
2023-02-24 03:01:26,0.07716542,0
2023-02-24 03:01:27,0.07983283,0
2023-02-24 03:01:28,0.0745914,0
2023-02-24 03:01:29,0.077097096,0
2023-02-24 03:01:30,0.07813398,0
2023-02-24 03:01:31,0.07477205,0
2023-02-24 03:01:32,0.07653811,0
2023-02-24 03:01:33,0.08157206,0
2023-02-24 03:01:34,0.077483416,0
2023-02-24 03:01:35,0.07800912,0
2023-02-24 03:01:36,0.07328052,0
2023-02-24 03:01:37,0.08141804,0
2023-02-24 03:01:38,0.07464388,0
2023-02-24 03:01:39,0.071886025,0
2023-02-24 03:01:40,0.07302115,0
2023-02-24 03:01:41,0.07423238,0
2023-02-24 03:01:42,0.07721099,0
2023-02-24 03:01:43,0.08069281,0
2023-02-24 03:01:44,0.08115109,0
2023-02-24 03:01:45,0.079758234,0
2023-02-24 03:01:46,0.0771747,0
2023-02-24 03:01:47,0.079662725,0
2023-02-24 03:01:48,0.08856471,0
2023-02-24 03:01:49,0.079955325,0
2023-02-24 03:01:50,0.08332784,0
2023-02-24 03:01:51,0.082715936,0
2023-02-24 03:01:52,0.08646025,0
2023-02-24 03:01:53,0.08922589,0
2023-02-24 03:01:54,0.089901574,0
2023-02-24 03:01:55,0.09631434,0
2023-02-24 03:01:56,0.091083534,0
2023-02-24 03:01:57,0.09706753,0
2023-02-24 03:01:58,0.10329844,0
2023-02-24 03:01:59,0.10580139,0
2023-02-24 03:02:00,0.104623765,0
2023-02-24 03:02:01,0.110990085,0
2023-02-24 03:02:02,0.11734248,0
2023-02-24 03:02:03,0.11653804,0
2023-02-24 03:02:04,0.12571879,0
2023-02-24 03:02:05,0.12505463,0
2023-02-24 03:02:06,0.13127042,0
2023-02-24 03:02:07,0.12940718,0
2023-02-24 03:02:08,0.12325363,0
2023-02-24 03:02:09,0.1255108,0
2023-02-24 03:02:10,0.11878726,0
2023-02-24 03:02:11,0.12044079,0
2023-02-24 03:02:12,0.116861396,0
2023-02-24 03:02:13,0.11734336,0
2023-02-24 03:02:14,0.11693685,0
2023-02-24 03:02:15,0.115791485,0
2023-02-24 03:02:16,0.11691328,0
2023-02-24 03:02:17,0.11689944,0
2023-02-24 03:02:18,0.12127021,0
2023-02-24 03:02:19,0.11913549,0
2023-02-24 03:02:20,0.11770119,0
2023-02-24 03:02:21,0.118732624,0
2023-02-24 03:02:22,0.12966438,0
2023-02-24 03:02:23,0.124844745,0
2023-02-24 03:02:24,0.133682,0
2023-02-24 03:02:25,0.13075942,0
2023-02-24 03:02:26,0.13007675,0
2023-02-24 03:02:27,0.13086142,0
2023-02-24 03:02:28,0.1300246,0
2023-02-24 03:02:29,0.13063768,0
2023-02-24 03:02:30,0.12616955,0
2023-02-24 03:02:31,0.12711428,0
2023-02-24 03:02:32,0.12698212,0
2023-02-24 03:02:33,0.12054804,0
2023-02-24 03:02:34,0.12261236,0
2023-02-24 03:02:35,0.11811488,0
2023-02-24 03:02:36,0.12055861,0
2023-02-24 03:02:37,0.13214423,0
2023-02-24 03:02:38,0.11966241,0
2023-02-24 03:02:39,0.12758043,0
2023-02-24 03:02:40,0.12827545,0
2023-02-24 03:02:41,0.1243015,0
2023-02-24 03:02:42,0.13395244,0
2023-02-24 03:02:43,0.13182697,0
2023-02-24 03:02:44,0.13359594,0
2023-02-24 03:02:45,0.13741405,0
2023-02-24 03:02:46,0.1331463,0
2023-02-24 03:02:47,0.13698518,0
2023-02-24 03:02:48,0.14176443,0
2023-02-24 03:02:49,0.14259437,0
2023-02-24 03:02:50,0.14191939,0
2023-02-24 03:02:51,0.14404352,0
2023-02-24 03:02:52,0.14747852,0
2023-02-24 03:02:53,0.14739129,0
2023-02-24 03:02:54,0.141533,0
2023-02-24 03:02:55,0.14771284,0
2023-02-24 03:02:56,0.14388548,0
2023-02-24 03:02:57,0.1422252,0
2023-02-24 03:02:58,0.15045062,0
2023-02-24 03:02:59,0.15159258,0
2023-02-24 03:03:00,0.15323743,0
2023-02-24 03:03:01,0.15450846,0
2023-02-24 03:03:02,0.16374414,0
2023-02-24 03:03:03,0.16198072,0
2023-02-24 03:03:04,0.16716805,0
2023-02-24 03:03:05,0.1696545,0
2023-02-24 03:03:06,0.17120662,0
2023-02-24 03:03:07,0.17501062,0
2023-02-24 03:03:08,0.17480141,0
2023-02-24 03:03:09,0.17429672,0
2023-02-24 03:03:10,0.17136179,0
2023-02-24 03:03:11,0.17429875,0
2023-02-24 03:03:12,0.17679033,0
2023-02-24 03:03:13,0.17639668,0
2023-02-24 03:03:14,0.17396387,0
2023-02-24 03:03:15,0.17568208,0
2023-02-24 03:03:16,0.17762019,0
2023-02-24 03:03:17,0.1730036,0
2023-02-24 03:03:18,0.18257563,0
2023-02-24 03:03:19,0.1850837,0
2023-02-24 03:03:20,0.18594858,0
2023-02-24 03:03:21,0.18953305,0
2023-02-24 03:03:22,0.19135681,0
2023-02-24 03:03:23,0.18679664,0
2023-02-24 03:03:24,0.19526951,0
2023-02-24 03:03:25,0.19242175,0
2023-02-24 03:03:26,0.19474684,0
2023-02-24 03:03:27,0.19600709,0
2023-02-24 03:03:28,0.198413,0
2023-02-24 03:03:29,0.1954203,0
2023-02-24 03:03:30,0.19774255,0
2023-02-24 03:03:31,0.19679484,0
2023-02-24 03:03:32,0.19330917,0
2023-02-24 03:03:33,0.19314918,0
2023-02-24 03:03:34,0.19389313,0
2023-02-24 03:03:35,0.19881175,0
2023-02-24 03:03:36,0.19961733,0
2023-02-24 03:03:37,0.19939306,0
2023-02-24 03:03:38,0.20376968,0
2023-02-24 03:03:39,0.21247053,0
2023-02-24 03:03:40,0.20536682,0
2023-02-24 03:03:41,0.21462652,0
2023-02-24 03:03:42,0.21090618,0
2023-02-24 03:03:43,0.21807157,0
2023-02-24 03:03:44,0.21408655,0
2023-02-24 03:03:45,0.21892922,0
2023-02-24 03:03:46,0.21607344,0
2023-02-24 03:03:47,0.21685979,0
2023-02-24 03:03:48,0.2166527,0
2023-02-24 03:03:49,0.22052096,0
2023-02-24 03:03:50,0.22492044,0
2023-02-24 03:03:51,0.22584313,0
2023-02-24 03:03:52,0.22550538,0
2023-02-24 03:03:53,0.2330146,0
2023-02-24 03:03:54,0.23387203,0
2023-02-24 03:03:55,0.23848554,0
2023-02-24 03:03:56,0.24427524,0
2023-02-24 03:03:57,0.24896143,0
2023-02-24 03:03:58,0.24846095,0
2023-02-24 03:03:59,0.2528524,0
2023-02-24 03:04:00,0.24924716,0
2023-02-24 03:04:01,0.24763022,0
2023-02-24 03:04:02,0.24981889,0
2023-02-24 03:04:03,0.263325,0
2023-02-24 03:04:04,0.26181433,0
2023-02-24 03:04:05,0.2699612,0
2023-02-24 03:04:06,0.26466274,0
2023-02-24 03:04:07,0.27415317,0
2023-02-24 03:04:08,0.27069208,0
2023-02-24 03:04:09,0.28147462,0
2023-02-24 03:04:10,0.28452167,0
2023-02-24 03:04:11,0.2869201,0
2023-02-24 03:04:12,0.28828624,0
2023-02-24 03:04:13,0.28340662,0
2023-02-24 03:04:14,0.2846271,0
2023-02-24 03:04:15,0.2967463,0
2023-02-24 03:04:16,0.28583476,0
2023-02-24 03:04:17,0.29242727,0
2023-02-24 03:04:18,0.29203442,0
2023-02-24 03:04:19,0.2867736,0
2023-02-24 03:04:20,0.28548405,0
2023-02-24 03:04:21,0.29498494,0
2023-02-24 03:04:22,0.25821456,0
2023-02-24 03:04:23,0.26016125,0
2023-02-24 03:04:24,0.25637823,0
2023-02-24 03:04:25,0.25386807,0
2023-02-24 03:04:26,0.2526727,0
2023-02-24 03:04:27,0.250999,0
2023-02-24 03:04:28,0.2527414,0
2023-02-24 03:04:29,0.24793765,0
2023-02-24 03:04:30,0.24569605,0
2023-02-24 03:04:31,0.24796079,0
2023-02-24 03:04:32,0.24731,0
2023-02-24 03:04:33,0.24280126,0
2023-02-24 03:04:34,0.23900534,0
2023-02-24 03:04:35,0.23965637,0
2023-02-24 03:04:36,0.23687777,0
2023-02-24 03:04:37,0.23589668,0
2023-02-24 03:04:38,0.23605007,0
2023-02-24 03:04:39,0.23537795,0
2023-02-24 03:04:40,0.2379323,0
2023-02-24 03:04:41,0.23010355,0
2023-02-24 03:04:42,0.23045093,0
2023-02-24 03:04:43,0.2293131,0
2023-02-24 03:04:44,0.22759059,0
2023-02-24 03:04:45,0.22698155,0
2023-02-24 03:04:46,0.22062238,0
2023-02-24 03:04:47,0.22020292,0
2023-02-24 03:04:48,0.22316535,0
2023-02-24 03:04:49,0.22062203,0
2023-02-24 03:04:50,0.22041088,0
2023-02-24 03:04:51,0.2290509,0
2023-02-24 03:04:52,0.22377475,0
2023-02-24 03:04:53,0.21664082,0
2023-02-24 03:04:54,0.21705136,0
2023-02-24 03:04:55,0.21831529,0
2023-02-24 03:04:56,0.21596573,0
2023-02-24 03:04:57,0.21344256,0
2023-02-24 03:04:58,0.21583992,0
2023-02-24 03:04:59,0.20783617,0
2023-02-24 03:05:00,0.2132767,0
2023-02-24 03:05:01,0.21544749,0
2023-02-24 03:05:02,0.21014318,0
2023-02-24 03:05:03,0.21524295,0
2023-02-24 03:05:04,0.21042617,0
2023-02-24 03:05:05,0.24890965,0
2023-02-24 03:05:06,0.22585317,0
2023-02-24 03:05:07,0.29670462,0
2023-02-24 03:05:08,0.5022772,0
2023-02-24 03:05:09,0.93798393,0
2023-02-24 03:05:10,0.44605348,0
2023-02-24 03:05:11,2.490278,1
2023-02-24 03:05:12,2.6045053,1
2023-02-24 03:05:13,0.40729237,0
2023-02-24 03:05:14,1.2400317,0
2023-02-24 03:05:15,0.52222687,0
2023-02-24 03:05:16,1.1708288,0
2023-02-24 03:05:17,0.40296537,0
2023-02-24 03:05:18,0.5459475,0
2023-02-24 03:05:19,0.6204854,0
2023-02-24 03:05:20,0.64931023,0
2023-02-24 03:05:21,1.1095189,0
2023-02-24 03:05:22,2.0746045,0
2023-02-24 03:05:23,1.3243152,0
2023-02-24 03:05:24,2.0646863,0
2023-02-24 03:05:25,2.0448918,0
2023-02-24 03:05:26,1.507918,0
2023-02-24 03:05:27,3.2494063,1
2023-02-24 03:05:28,1.9299563,0
2023-02-24 03:05:29,1.5734541,0
2023-02-24 03:05:30,0.9081574,0
2023-02-24 03:05:31,1.8711213,0
2023-02-24 03:05:32,2.9164236,1
2023-02-24 03:05:33,2.0602534,0
2023-02-24 03:05:34,2.644872,1
2023-02-24 03:05:35,0.9683189,0
2023-02-24 03:05:36,3.0660396,1
2023-02-24 03:05:37,2.3513234,1
2023-02-24 03:05:38,2.7250974,1
2023-02-24 03:05:39,2.8827426,1
2023-02-24 03:05:40,1.5574648,0
2023-02-24 03:05:41,3.822758,1
2023-02-24 03:05:42,0.59114957,0
2023-02-24 03:05:43,2.0201786,0
2023-02-24 03:05:44,0.95464444,0
2023-02-24 03:05:45,2.2917633,1
2023-02-24 03:05:46,6.004424,1
2023-02-24 03:05:47,0.5825834,0
2023-02-24 03:05:48,2.4885046,1
2023-02-24 03:05:49,4.126411,1
2023-02-24 03:05:50,4.834902,1
2023-02-24 03:05:51,1.3831692,0
2023-02-24 03:05:52,3.9705663,1
2023-02-24 03:05:53,1.1354264,0
2023-02-24 03:05:54,2.3874505,1
2023-02-24 03:05:55,1.3827077,0
2023-02-24 03:05:56,4.63687,1
2023-02-24 03:05:57,4.4891376,1
2023-02-24 03:05:58,4.3492093,1
2023-02-24 03:05:59,2.552406,1
2023-02-24 03:06:00,1.4675227,0
2023-02-24 03:06:01,1.9081135,0
2023-02-24 03:06:02,3.7758663,1
2023-02-24 03:06:03,1.338568,0
2023-02-24 03:06:04,0.8381576,0
2023-02-24 03:06:05,0.961072,0
2023-02-24 03:06:06,0.5448188,0
2023-02-24 03:06:07,1.6251812,0
2023-02-24 03:06:08,0.7812018,0
2023-02-24 03:06:09,1.0450933,0
2023-02-24 03:06:10,1.6126148,0
2023-02-24 03:06:11,1.1301757,0
2023-02-24 03:06:12,1.6353613,0
2023-02-24 03:06:13,0.7243377,0
2023-02-24 03:06:14,0.8095995,0
2023-02-24 03:06:15,0.9229553,0
2023-02-24 03:06:16,1.2312369,0
2023-02-24 03:06:17,0.5172611,0
2023-02-24 03:06:18,1.1947023,0
2023-02-24 03:06:19,0.40954348,0
2023-02-24 03:06:20,1.1833162,0
2023-02-24 03:06:21,0.6901095,0
2023-02-24 03:06:22,0.6310264,0
2023-02-24 03:06:23,0.90412426,0
2023-02-24 03:06:24,1.1386635,0
2023-02-24 03:06:25,0.9845172,0
2023-02-24 03:06:26,1.5874788,0
2023-02-24 03:06:27,0.80269367,0
2023-02-24 03:06:28,0.5298955,0
2023-02-24 03:06:29,0.68586767,0
2023-02-24 03:06:30,1.1279614,0
2023-02-24 03:06:31,1.2973752,0
2023-02-24 03:06:32,1.0142165,0
2023-02-24 03:06:33,0.99276966,0
2023-02-24 03:06:34,0.7713885,0
2023-02-24 03:06:35,0.63396174,0
2023-02-24 03:06:36,0.41144812,0
2023-02-24 03:06:37,0.5115521,0
2023-02-24 03:06:38,0.4771666,0
2023-02-24 03:06:39,0.4254583,0
2023-02-24 03:06:40,0.45856187,0
2023-02-24 03:06:41,0.41879505,0
2023-02-24 03:06:42,0.47335595,0
2023-02-24 03:06:43,0.57428384,0
2023-02-24 03:06:44,0.9140835,0
2023-02-24 03:06:45,0.55743253,0
2023-02-24 03:06:46,0.5011372,0
2023-02-24 03:06:47,0.56864154,0
2023-02-24 03:06:48,0.7169522,0
2023-02-24 03:06:49,0.54194987,0
2023-02-24 03:06:50,0.5136702,0
2023-02-24 03:06:51,0.55887914,0
2023-02-24 03:06:52,0.55796814,0
2023-02-24 03:06:53,0.53083175,0
2023-02-24 03:06:54,0.5377423,0
2023-02-24 03:06:55,0.53688204,0
2023-02-24 03:06:56,0.54095185,0
2023-02-24 03:06:57,0.53240114,0
2023-02-24 22:03:44,1.0719992,0
2023-02-24 22:03:45,1.1278396,0
2023-02-24 22:03:46,1.1507854,0
2023-02-24 22:03:47,1.172169,0
2023-02-24 22:03:48,1.1187001,0
2023-02-24 22:03:49,1.1324718,0
2023-02-24 22:03:50,1.1551753,0
2023-02-24 22:03:51,1.1515145,0
2023-02-24 22:03:52,1.1284487,0
2023-02-24 22:03:53,1.0761335,0
2023-02-24 22:03:54,1.0220084,0
2023-02-24 22:03:55,1.0399034,0
2023-02-24 22:03:56,1.0224096,0
2023-02-24 22:03:57,1.0639714,0
2023-02-24 22:03:58,1.0059552,0
2023-02-24 22:03:59,0.9669411,0
2023-02-24 22:04:00,0.95428723,0
2023-02-24 22:04:01,0.9410077,0
2023-02-24 22:04:02,1.1113787,0
2023-02-24 22:04:03,1.0429236,0
2023-02-24 22:04:04,0.78770727,0
2023-02-24 22:04:05,0.8585082,0
2023-02-24 22:04:06,0.61407804,0
2023-02-24 22:04:07,0.80657345,0
2023-02-24 22:04:08,1.8400211,0
2023-02-24 22:04:09,1.0025548,0
2023-02-24 22:04:10,1.1026877,0
2023-02-24 22:04:11,2.4046354,1
2023-02-24 22:04:12,1.3289396,0
2023-02-24 22:04:13,0.69526505,0
2023-02-24 22:04:14,0.82185805,0
2023-02-24 22:04:15,0.904309,0
2023-02-24 22:04:16,1.9215972,0
2023-02-24 22:04:17,0.89952874,0
2023-02-24 22:04:18,1.0217471,0
2023-02-24 22:04:19,1.3630066,0
2023-02-24 22:04:20,1.7281468,0
2023-02-24 22:04:21,1.3883711,0
2023-02-24 22:04:22,1.8633606,0
2023-02-24 22:04:23,3.3006651,1
2023-02-24 22:04:24,2.936822,1
2023-02-24 22:04:25,2.0729218,0
2023-02-24 22:04:26,1.3484113,0
2023-02-24 22:04:27,1.4571116,0
2023-02-24 22:04:28,3.1726813,1
2023-02-24 22:04:29,2.3208385,1
2023-02-24 22:04:30,1.27555,0
2023-02-24 22:04:31,1.4711967,0
2023-02-24 22:04:32,2.0620303,0
2023-02-24 22:04:33,2.621351,1
2023-02-24 22:04:34,1.7544086,0
2023-02-24 22:04:35,2.4700708,1
2023-02-24 22:04:36,2.0827727,0
2023-02-24 22:04:37,1.9739001,0
2023-02-24 22:04:38,3.7251947,1
2023-02-24 22:04:39,3.8155236,1
2023-02-24 22:04:40,2.7452838,1
2023-02-24 22:04:41,1.7687854,0
2023-02-24 22:04:42,3.0922124,1
2023-02-24 22:04:43,3.110799,1
2023-02-24 22:04:44,2.1432176,1
2023-02-24 22:04:45,1.3895683,0
2023-02-24 22:04:46,1.0004356,0
2023-02-24 22:04:47,1.5141116,0
2023-02-24 22:04:48,3.4447505,1
2023-02-24 22:04:49,1.2464943,0
2023-02-24 22:04:50,1.6667073,0
2023-02-24 22:04:51,5.11634,1
2023-02-24 22:04:52,3.538473,1
2023-02-24 22:04:53,1.197818,0
2023-02-24 22:04:54,2.153016,1
2023-02-24 22:04:55,2.7271588,1
2023-02-24 22:04:56,2.1190062,1
2023-02-24 22:04:57,2.85775,1
2023-02-24 22:04:58,1.7102883,0
2023-02-24 22:04:59,2.0716066,0
2023-02-24 22:05:00,1.2056963,0
2023-02-24 22:05:01,0.79465187,0
2023-02-24 22:05:02,1.4740715,0
2023-02-24 22:05:03,1.6215818,0
2023-02-24 22:05:04,1.4455278,0
2023-02-24 22:05:05,1.3588948,0
2023-02-24 22:05:06,1.3047296,0
2023-02-24 22:05:07,1.4827306,0
2023-02-24 22:05:08,1.7421244,0
2023-02-24 22:05:09,3.3399978,1
2023-02-24 22:05:10,0.8419381,0
2023-02-24 22:05:11,1.2775626,0
2023-02-24 22:05:12,1.390972,0
2023-02-24 22:05:13,1.3082085,0
2023-02-24 22:05:14,1.1295714,0
2023-02-24 22:05:15,0.8976977,0
2023-02-24 22:05:16,1.2949919,0
2023-02-24 22:05:17,0.9030667,0
2023-02-24 22:05:18,1.8256358,0
2023-02-24 22:05:19,0.85779375,0
2023-02-24 22:05:20,1.1181182,0
2023-02-24 22:05:21,1.1345631,0
2023-02-24 22:05:22,1.373734,0
2023-02-24 22:05:23,1.0784419,0
2023-02-24 22:05:24,0.8550955,0
2023-02-24 22:05:25,0.7510366,0
2023-02-24 22:05:26,1.0408401,0
2023-02-24 22:05:27,1.5301042,0
2023-02-24 22:05:28,3.5020978,1
2023-02-24 22:05:29,0.75313896,0
2023-02-24 22:05:30,1.0128729,0
2023-02-24 22:05:31,0.8000836,0
2023-02-24 22:05:32,0.66722196,0
2023-02-24 22:05:33,0.49111378,0
2023-02-24 22:05:34,0.2774091,0
2023-02-24 22:05:35,0.31835344,0
2023-02-24 22:05:36,0.23335193,0
2023-02-24 22:05:37,0.22650927,0
2023-02-24 22:05:38,0.20737232,0
2023-02-24 22:05:39,0.21580498,0
2023-02-24 22:05:40,0.22461574,0
2023-02-24 22:05:41,0.23644345,0
2023-02-24 22:05:42,0.27418458,0
2023-02-24 22:05:43,0.2688843,0
2023-02-24 22:05:44,0.22883764,0
2023-02-24 22:05:45,0.21651353,0
2023-02-24 22:05:46,0.23647693,0
2023-02-24 22:05:47,0.1984319,0
2023-02-24 22:05:48,0.490267,0
2023-02-24 22:05:49,1.0714571,0
2023-02-24 22:05:50,1.7191855,0
2023-02-24 22:05:51,0.39811403,0
2023-02-24 22:05:52,0.26453915,0
2023-02-24 22:05:53,0.2765246,0
2023-02-24 22:05:54,0.46048784,0
2023-02-24 22:05:55,0.58338493,0
2023-02-24 22:05:56,0.47933388,0
2023-02-24 22:05:57,0.48539928,0
2023-02-24 22:05:58,0.52113104,0
2023-02-24 22:05:59,0.5379251,0
2023-02-24 22:06:00,0.56662977,0
2023-02-24 22:06:01,0.5618863,0
2023-02-24 22:06:02,0.49906975,0
2023-02-24 22:06:03,0.54480463,0
2023-02-24 22:06:04,0.3764432,0
2023-02-24 22:06:05,0.34900376,0
2023-02-24 22:06:06,0.3311005,0
2023-02-24 22:06:07,0.32080916,0
2023-02-24 22:06:08,0.320245,0
2023-02-24 22:06:09,0.3272953,0
2023-02-24 22:06:10,0.37521335,0
2023-02-24 22:06:11,0.46196702,0
2023-02-24 22:06:12,0.38393074,0
2023-02-24 22:06:13,0.40283972,0
2023-02-24 22:06:14,0.5373752,0
2023-02-24 22:06:15,0.48768204,0
2023-02-24 22:06:16,0.5134915,0
2023-02-24 22:06:17,0.4976496,0
2023-02-24 22:06:18,0.497438,0
2023-02-24 22:06:19,0.4935912,0
2023-02-24 22:06:20,0.49734575,0
2023-02-24 22:06:21,0.49306664,0
2023-02-24 22:06:22,0.4960879,0
2023-02-24 22:06:23,0.49057767,0
2023-02-24 22:06:24,0.48847288,0
2023-02-24 22:06:25,0.4972265,0
2023-02-24 22:06:26,0.4839395,0
2023-02-24 22:06:27,0.49159247,0
2023-02-24 22:06:28,0.50245,0
2023-02-24 22:06:29,0.4745938,0
2023-02-24 22:06:30,0.4774275,0
2023-02-24 22:06:31,0.4798992,0
2023-02-24 22:06:32,0.4758855,0
2023-02-24 22:06:33,0.47310722,0
2023-02-24 22:06:34,0.488913,0
2023-02-24 22:06:35,0.47132036,0
2023-02-24 22:06:36,0.49264744,0
2023-02-24 22:06:37,0.49131876,0
2023-02-24 22:06:38,0.46782956,0
2023-02-24 22:06:39,0.46616617,0
2023-02-24 22:06:40,0.46852237,0
2023-02-24 22:06:41,0.3963408,0
2023-02-24 22:06:42,0.41120413,0
2023-02-24 22:06:43,0.41201246,0
2023-02-24 22:06:44,0.26395327,0
2023-02-24 22:06:45,0.23426256,0
2023-02-24 22:06:46,0.23864101,0
2023-02-24 22:06:47,0.23471116,0
2023-02-24 22:06:48,0.23374207,0
2023-02-24 22:06:49,0.22465922,0
2023-02-24 22:06:50,0.22696917,0
2023-02-24 22:06:51,0.23856923,0
2023-02-24 22:06:52,0.22738954,0
2023-02-24 22:06:53,0.22445226,0
2023-02-24 22:06:54,0.39939004,0
2023-02-24 22:06:55,0.46734807,0
2023-02-24 22:06:56,0.39139646,0
2023-02-24 22:06:57,0.365035,0
2023-02-24 22:06:58,0.33472952,0
2023-02-24 22:06:59,0.3738723,0
2023-02-24 22:07:00,0.36427575,0
2023-02-24 22:07:01,0.31557968,0
2023-02-24 22:07:02,0.3089689,0
2023-02-24 22:07:03,0.2897072,0
2023-02-24 22:07:04,0.21460769,0
2023-02-24 22:07:05,0.21211556,0
2023-02-24 22:07:06,0.23704694,0
2023-02-24 22:07:07,0.2150669,0
2023-02-24 22:07:08,0.22071704,0
2023-02-24 22:07:09,0.2150278,0
2023-02-24 22:07:10,0.21209165,0
2023-02-24 22:07:11,0.20369765,0
2023-02-24 22:07:12,0.20488296,0
2023-02-24 22:07:13,0.19770004,0
2023-02-24 22:07:14,0.2132771,0
2023-02-24 22:07:15,0.19537504,0
2023-02-24 22:07:16,0.19216909,0
2023-02-24 22:07:17,0.19744904,0
2023-02-24 22:07:18,0.20985617,0
2023-02-24 22:07:19,0.22330698,0
2023-02-24 22:07:20,0.22798449,0
2023-02-24 22:07:21,0.23806426,0
2023-02-24 22:07:22,0.23597822,0
2023-02-24 22:07:23,0.20422353,0
2023-02-24 22:07:24,0.20556903,0
2023-02-24 22:07:25,0.23136689,0
2023-02-24 22:07:26,0.24840015,0
2023-02-24 22:07:27,0.23344411,0
2023-02-24 22:07:28,0.22476028,0
2023-02-24 22:07:29,0.20347808,0
2023-02-24 22:07:30,0.21461423,0
2023-02-24 22:07:31,0.21764389,0
2023-02-24 22:07:32,0.25271338,0
2023-02-24 22:07:33,0.28664377,0
2023-02-24 22:07:34,0.29394206,0
2023-02-24 22:07:35,0.28625786,0
2023-02-24 22:07:36,0.25222588,0
2023-02-24 22:07:37,0.2450011,0
2023-02-24 22:07:38,0.19370921,0
2023-02-24 22:07:39,0.2238341,0
2023-02-24 22:07:40,0.20320977,0
2023-02-24 22:07:41,0.2080497,0
2023-02-24 22:07:42,0.21748422,0
2023-02-24 22:07:43,0.20994067,0
2023-02-24 22:07:44,0.18071026,0
2023-02-24 22:07:45,0.16535547,0
2023-02-24 22:07:46,0.17174456,0
2023-02-24 22:07:47,0.17225108,0
2023-02-24 22:07:48,0.17267805,0
2023-02-24 22:07:49,0.14596722,0
2023-02-24 22:07:50,0.15248601,0
2023-02-24 22:07:51,0.14444022,0
2023-02-24 22:07:52,0.14274436,0
2023-02-24 22:07:53,0.13923898,0
2023-02-24 22:07:54,0.22915398,0
2023-02-24 22:07:55,0.18604967,0
2023-02-24 22:07:56,0.18536726,0
2023-02-24 22:07:57,0.19870593,0
2023-02-24 22:07:58,0.21949968,0
2023-02-24 22:07:59,0.24353394,0
2023-02-24 22:08:00,0.25585076,0
2023-02-24 22:08:01,0.27504164,0
2023-02-24 22:08:02,0.35548836,0
2023-02-24 22:08:03,0.33153883,0
2023-02-24 22:08:04,0.132033,0
2023-02-24 22:08:05,0.1435177,0
2023-02-24 22:08:06,0.17694242,0
2023-02-24 22:08:07,0.18762463,0
2023-02-24 22:08:08,0.16924211,0
2023-02-24 22:08:09,0.16215643,0
2023-02-24 22:08:10,0.15499946,0
2023-02-24 22:08:11,0.13981327,0
2023-02-24 22:08:12,0.13457492,0
2023-02-24 22:08:13,0.12400898,0
2023-02-24 22:08:14,0.2566192,0
2023-02-24 22:08:15,0.22301143,0
2023-02-24 22:08:16,0.18763779,0
2023-02-24 22:08:17,0.23645759,0
2023-02-24 22:08:18,0.24776436,0
2023-02-24 22:08:19,0.24336681,0
2023-02-24 22:08:20,0.1880718,0
2023-02-24 22:08:21,0.21054275,0
2023-02-24 22:08:22,0.2739837,0
2023-02-24 22:08:23,0.32693672,0
2023-02-24 22:08:24,0.34537652,0
2023-02-24 22:08:25,0.40298426,0
2023-02-24 22:08:26,0.40051875,0
2023-02-24 22:08:27,0.3386672,0
2023-02-24 22:08:28,0.40272945,0
2023-02-24 22:08:29,0.34288734,0
2023-02-24 22:08:30,0.40134618,0
2023-02-24 22:08:31,0.3538075,0
2023-02-24 22:08:32,0.32217267,0
2023-02-24 22:08:33,0.29871476,0
2023-02-24 22:08:34,0.18419649,0
2023-02-24 22:08:35,0.20606467,0
2023-02-24 22:08:36,0.1927666,0
2023-02-24 22:08:37,0.19788009,0
2023-02-24 22:08:38,0.19112422,0
2023-02-24 22:08:39,0.20092781,0
