ts,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
2023-02-20 03:11:06,-8.48455816671224,-0.07835109551129565,-4.735314521878083,-0.028008591011186582,0.5212730108296836,-0.07893550100599296,0.07961321574725673,0.13785218036429983,1.6078902508974933,0.12712644752790903,1.0907942433466713,0.14022211019109665,-0.5631662412191001
2023-02-20 03:11:07,-8.495109482178442,-0.07403038002589984,-4.719240681081605,-0.06536609535375355,0.5163858467653379,-0.08245991086652456,0.08741165836549128,0.12806860066752063,1.6170891665535292,0.031025311648541512,1.0916820699542906,0.13404588496160563,-0.5318151301533477
2023-02-20 03:11:08,-8.451881378660124,-0.03008054071386856,-4.683735031073311,-0.004611680959547602,0.5110252962406652,-0.06312859762017455,0.07940147388456018,0.18187647084933434,1.6025358232178561,0.1991249270493061,1.1219524175775843,0.20320175859285428,-0.5465280797302258
2023-02-20 03:11:09,-8.471541298660314,-0.041436776773575205,-4.679416777171056,-0.06229548829505687,0.5056982163607928,-0.06558875445514364,0.1318919359803689,0.16406014004655187,1.6044238977356402,0.09775632603204344,1.108010253604844,0.208789613025532,-0.5256302680628866
2023-02-20 03:11:10,-8.460644341394135,-0.061394373677929374,-4.683079778547365,-0.02849343392047866,0.4909269559961582,-0.0833964303415643,0.047375329144241286,0.15104351769306076,1.6056375161506056,-0.03825156654248105,1.1234703494498093,0.2002243024929924,-0.5607819186571027
2023-02-20 03:11:11,-8.482481779634082,-0.0509864689532205,-4.690053643076675,-0.023940722905652755,0.4923546760305324,-0.06691147271981779,0.1260293785865346,0.16448376767185333,1.6041073073966419,0.04179607097096698,1.1038191306949496,0.21568483652742865,-0.5336593618542571
2023-02-20 03:11:12,-8.436685539082301,-0.036418155767535425,-4.744856553327162,-0.2251845180866202,0.4715373792999216,-0.09840127010448112,-0.6479553779868521,0.26771844105728054,1.661179428966593,0.14822977057728554,1.1529037112660745,0.2592188851679307,-0.5057279266869174
2023-02-20 03:11:13,-8.492068438675902,-0.1270644702771792,-4.826335246902092,0.1702938552827117,0.4455895916113759,-0.3045083560637768,-0.08844559461758339,-0.11336818846180467,1.7245996339333933,-0.7712718552354237,1.0331151420431435,0.24397740870474116,-0.4859043769922412
2023-02-20 03:11:14,-8.410463456156188,-0.005699636199086418,-4.478221550786406,0.3804026837870498,0.39260864242958055,-0.17288489122039716,0.1086263423312435,0.026129453746428905,1.5796906694429682,-0.5168918167894273,0.9192622167504185,-0.18623803408492723,-0.3381033379621622
2023-02-20 03:11:15,-9.180266634126669,-0.6232598137365107,-4.947806300100524,0.11838019022199175,0.3451953249826211,-0.47456818434582165,-0.6165617043751994,-1.4864812016464628,1.9762799362835144,0.5581952035735966,0.2812647888786674,0.21627056728529437,-0.8040818226525652
2023-02-20 03:11:16,-8.839907758327794,-0.6111267813866971,-5.43991381190681,1.6908211849082453,0.5056941467514252,-0.24793840565925784,0.929332211235473,-0.7058691917179566,1.9414849220544876,1.8545872500648093,0.0633960945543939,0.6585735850252612,-0.666147718966299
2023-02-20 03:11:17,-8.977987496990329,-0.7324266636149139,-5.318003979360631,0.7999658332875685,0.7032012475669003,0.42381547848762335,1.0803704559738088,2.0049916672339347,1.7111020288150995,0.6765379704045965,0.14766040251501958,0.4692219179950655,-0.8005832649637044
2023-02-20 03:11:18,-8.732006000198162,-0.411410059521053,-4.719433892411486,0.2604426046981796,0.32099273654634863,-0.26056201745101576,-0.7995595513202588,-0.690489648949154,1.8028838856271203,0.7925115317068103,0.35467767120124416,-0.1522854143666733,-0.5464368273308081
2023-02-20 03:11:19,-8.463470567988402,-0.5269684028113847,-5.1632752986944555,-1.226519983440747,0.6153031697382834,0.2841182392708695,1.4089522874897622,1.148167448550419,1.6291468724004579,1.2839948318723484,0.2232648085074671,0.20776254014464915,-0.4633203514843486
2023-02-20 03:11:20,-8.428807380491703,-0.42423161457555736,-4.894299900218426,2.3869268335338716,0.49610386103058624,0.013781163108869133,2.6808719826846192,-0.04057079638983572,1.6057068912993342,0.16136998679380535,0.14293535743289074,0.016101361512279713,-0.40961966877635997
2023-02-20 03:11:21,-8.330137906969334,-0.45385123895655743,-4.588371777404284,-0.2895891427861712,0.38232617039726713,0.036869172324881086,0.704506553660454,-0.3234131259439434,1.6310696758423495,0.16343711571841077,0.2657258568992437,-0.2586573749860509,-0.35695189049033643
2023-02-20 03:11:22,-8.161465903628686,-0.42523648765356636,-4.586627230081025,1.0169315363627485,0.341478763312435,-0.23465879636864628,2.2192638150648443,-1.1026125453045674,1.6091399620878521,-1.287574042767488,0.2581643630588367,-0.38596306992453944,-0.24875410850861207
2023-02-20 03:11:23,-8.133653539980678,-0.5779595968150841,-4.680281839458129,0.5186214499808989,0.23672010891137396,-0.5877320626431419,2.625232216978031,-2.789820839592895,1.7324774633241817,-0.39160469414726956,0.0022840195004639285,-0.2925611045833515,-0.29573560728659676
2023-02-20 03:11:24,-8.034700588497621,-0.7557176819051634,-4.711914035425891,-2.2845539396900105,0.415434617865145,0.06151998146220046,0.47231490791471303,0.4657326803191752,1.6793747934425522,-1.2661621883652752,0.1106348365571843,-0.09665262937808837,-0.32624687052605295
2023-02-20 03:11:25,-7.9858761375488205,-0.7149767313993198,-4.7316613243979475,3.1408607830945243,0.33259102487509373,-0.16946532616289203,0.9357094828340755,0.12217232921262189,1.751334950806566,-0.913281124128684,-0.19658413162489355,-0.042900408411896324,-0.2937018513790899
2023-02-20 03:11:26,-7.894941938342986,-0.8888751578217824,-4.627597701397966,-2.6029132304997655,0.3348676133172347,0.11943085498014415,-1.3514829531147277,0.8906089793691316,1.7577338263975555,0.5549160495577222,-0.23126614464469455,-0.0651517407131422,-0.3177649937592897
2023-02-20 03:11:27,-7.806442855737599,-0.8172675021198827,-4.507250939665774,-0.6557097829161217,0.3381604657962081,0.20969406052920828,-0.06166271459179596,0.9269995989914462,1.652471335693181,1.7238867872176409,-0.5528016913329307,-0.07095551390675722,-0.22366141776423082
2023-02-20 03:11:28,-7.7191714553332496,-0.8695602416877767,-4.391807302741015,-1.1916708084447516,0.29827532520555644,0.21174441430227717,-0.3444319182020918,0.6399724089187263,1.669446220587655,1.1999921723909213,-0.5484639190232973,-0.06595213188014847,-0.22997230555784418
2023-02-20 03:11:29,-7.59235182006703,-0.8233340133646534,-4.3219788104329515,0.49394011785466346,0.2671120917609056,-0.016452640055441933,3.32130163067498,-1.3336473601301408,1.5371780947456055,1.2719059047213908,-0.7626542484235947,-0.13875312711765864,-0.13511979323229645
2023-02-20 03:11:30,-7.484776095278111,-1.0182524699041522,-4.409532471233735,-2.3114659967598046,0.16608059325491284,-0.35704608265254617,1.308921992636284,-1.819403804253908,1.7322858269889487,-0.44935868088177666,-0.5058296154644276,-0.04868061190191596,-0.20113463209394272
2023-02-20 03:11:31,-7.428404531308351,-0.9235665970565503,-4.310738125689684,2.820580556381797,0.2245969658964289,-0.06018219052705332,1.9593707250300936,-0.2691687700812582,1.625992836624774,0.402306125517417,-0.8675952501922269,-0.07713436685173124,-0.1384495896313075
2023-02-20 03:11:32,-7.3612865881925265,-1.1537743866726429,-4.455955527630377,-0.7240458349003143,0.1681327194304216,-0.23874942968940546,1.1889851950247567,-1.5174982424356145,1.7944699392068881,0.185131328297765,-0.867004116144421,0.09806750479508476,-0.21338495900637916
2023-02-20 03:11:33,-7.194417948982161,-1.0178900000208395,-4.320599930629643,3.4250481592651645,-0.013910564411493012,-0.7577690842700275,0.9052822145361479,-2.5946709998940127,1.9196575229023667,-1.1201566545421486,-0.8313085141451363,-0.0014446149809540447,-0.10865261301958148
2023-02-20 03:11:34,-7.111310821403095,-1.2478985481535236,-4.296738307639845,0.6348514186284095,-0.17731407618549777,-1.3479518248060471,-0.8396491517326269,-3.3070774570509958,2.104790568674913,-3.599838444632252,-0.5917768041048195,-0.007062493188519808,-0.1664702185790026
2023-02-20 03:11:35,-6.953759289910537,-1.1810743119744171,-4.364072194641611,1.2691825765940523,-0.13785403470587115,-1.1272680732966234,1.3516898473397176,-4.802699560162517,2.046983803553542,-0.9265416984721273,-0.952663606750708,0.051829239021524816,-0.09567899554674705
2023-02-20 03:11:36,-6.951374503342799,-1.2609863063525195,-4.270157057655718,0.46825081079975994,0.17071032168005437,-0.16980289850350275,2.0680143231844275,-0.6443678393911154,1.680054678252799,-1.0319336875816152,-0.9998165247372596,0.021904281931343205,-0.12569234670772894
2023-02-20 03:11:37,-6.867441311985876,-1.323578266486444,-4.1937710812040825,-0.5972362982202913,0.18546463528671683,0.027085915959580483,1.0782620754827836,0.18299043869683976,1.6653942705486324,-1.0546296532000041,-1.0203260176106514,-0.03745263962726862,-0.13136582505109112
2023-02-20 03:11:38,-6.687148331713528,-1.2618227205361008,-4.134005921853453,0.7829896996359946,0.3148134524172994,0.46185218234665104,1.231622373459078,2.486369320869504,1.484847006531674,-1.1740239609639214,-1.0190710032188401,-0.11056246425616677,-0.05494528983652555
2023-02-20 03:11:39,-6.59240362786876,-1.4012779133512974,-4.23048803161531,0.02667208695102836,0.2091337492754025,0.3015180940106255,-0.9952778627026784,1.9315172192832097,1.7257683676790245,-0.9566583752867039,-1.1136774700871799,-0.03162431570052747,-0.08676207667979072
2023-02-20 03:11:40,-6.475635761875732,-1.3509155178272392,-4.0049890352110165,-1.7740873601380491,0.07171008863653501,-0.15442623592687035,1.4358277738236802,-0.8922386837180677,1.6416194024410367,-0.2819787604292365,-1.158346209460465,-0.22607992656743037,-0.03879128342918281
2023-02-20 03:11:41,-6.452844384510435,-1.5158668991452247,-4.173514260541289,-2.4543817644096197,-0.06511340295532225,-0.6251322831793139,1.923392102061214,-3.33383502458868,1.8208164041507142,0.7884127093939185,-1.4302803413224041,-0.06431046769432412,-0.08984540213020636
2023-02-20 03:11:42,-6.341982159899727,-1.459568873275508,-3.996267259984403,-0.6151139685166498,0.20796138518732663,0.44331833395869213,0.8151807035614635,1.7118172095137583,1.5234104800885424,-0.2725152674636255,-1.357365097731448,-0.23994656526446312,-0.05441443826072764
2023-02-20 03:11:43,-6.142542775008643,-1.4697009937020573,-4.105812881284801,-1.0529788830987246,-0.05334720994565621,0.007111454961019463,-4.405791469548491,0.7500772416019701,1.9744404119911392,1.1047428742578564,-1.3209741805408346,-0.08842525771888086,0.004456478816331486
2023-02-20 03:11:44,-5.9767802547543285,-1.5045251049735966,-4.0733453507783155,1.424820678067811,-0.05128262656243785,-0.37630077886030233,-1.3901621893133087,0.316240659195774,1.8580814139037738,-3.070399208772801,-1.1172350575046932,-0.03908134457266575,-0.010936803956196676
2023-02-20 03:11:45,-5.886312827513416,-1.5352386469424655,-3.9892071195119594,-1.0702640400702954,-0.12882661253207586,-0.29935838528330505,-3.2428472265038693,-0.19079743820036546,1.9485769504253156,-1.2097177924773634,-1.1970200672011067,0.01017147824253474,0.014485528138366063
2023-02-20 03:11:46,-5.7434887865596185,-1.503490785172665,-3.8660902623752302,0.3100470674502754,0.02871459375526842,-0.033052390189749474,0.7390295018052053,0.35862763834056743,1.6179484109027142,-2.8546284436758014,-1.1870433984167896,0.01239107796003193,0.010287690006821611
2023-02-20 03:11:47,-5.676354377424652,-1.5410771723212535,-3.855869899165362,-0.4605186730463422,0.21982375943037968,0.7731245780180298,0.49034841026944037,3.063100965629562,1.3883050223677293,0.029944237176329394,-1.5027956469952672,0.023924232541764245,-0.026627537147878858
2023-02-20 03:11:48,-5.548753013419516,-1.6247904726373055,-3.761860512741199,-1.7558023530180629,0.05842179325889987,0.38997360461291836,-2.319491306611752,3.114249227215774,1.576453118393069,-1.0470629052054157,-1.3654879173941252,0.03499285126518948,-0.04630593780675382
2023-02-20 03:11:49,-5.445041868808501,-1.7014097386722833,-3.743241389048602,-4.201630422622922,0.1396805455061876,0.47454748243258943,0.9846144062876386,2.012299278592289,1.3528571891787229,-0.9601952976922807,-1.3582585492581487,0.17262034677136584,-0.10483174273112988
2023-02-20 03:11:50,-5.282299588206575,-1.6121475147101718,-3.867544850717132,0.42155860339482626,-0.05837642797930822,0.03812530091364082,-0.6301918599759322,0.6478433298999796,1.6485043934910824,0.1382228215997412,-1.6230022812432798,0.1897245951246027,0.0036136714804558797
2023-02-20 03:11:51,-5.185001508586263,-1.698353151724127,-3.7891890231765286,0.019446644309860043,-0.19513137256913474,-0.4438636983478865,-1.3950085628643834,-0.025500928871780865,1.7575413252634993,-2.1376721138171275,-1.4308716653212112,0.10036920215434299,-0.014450999620849284
2023-02-20 03:11:52,-5.164545322879586,-1.7830015634416732,-3.8950947360353387,0.44844475662194216,-0.05758578845678959,-0.1151609262054324,1.779175373045213,-0.7186734193334761,1.6055892592606174,-1.0962444043510462,-1.644804760944354,0.32537398557771746,-0.0964123840903521
2023-02-20 03:11:53,-4.9617094766609044,-1.7757067564249933,-3.7953358383896387,-4.044830137970697,-0.08342564568291114,-0.027570521416383574,1.1963865841343329,-1.3592324579576196,1.571246666807862,-0.38197000422372324,-1.4956420311355103,0.15385813448544483,-0.049498632528566844
2023-02-20 03:11:54,-4.847403601386626,-1.8547135601980171,-3.690330054527485,-5.004831047988683,0.13199186027755838,0.3911351307300566,5.463473883106747,-0.3843270961402087,1.1962767866616288,-0.7842303401044627,-1.7158701246098915,0.24124660950954258,-0.0624542515505489
2023-02-20 03:11:55,-4.8474595060400905,-1.6012782527135994,-3.8948530336064597,3.9178421061559003,0.08787196669120362,0.6511098791372926,3.483736616656585,0.3823929902571754,1.355023435037515,3.3125541389878514,-2.1876493034018454,0.15998559373073173,0.048694626078502834
2023-02-20 03:11:56,-4.638059855414954,-1.7032788226198794,-3.7512911429082365,1.03084127065283,-0.25379987816770444,-0.4184880432429034,0.8124541337628233,-1.7975920227770916,1.6749352157025819,1.3334693861463973,-1.8899208953689952,0.11911579743965674,0.025819950191696802
2023-02-20 03:11:57,-4.5684575230106566,-1.7461350806276383,-3.8682860113544932,3.3867303873366335,0.27160238996982194,1.2556219256362113,-0.7208899602814414,6.636748284791443,1.2861726699053209,0.48721261992738135,-1.936392272096943,0.24760405657596818,0.0005727303089505504
2023-02-20 03:11:58,-4.350676411007512,-1.8378986113927822,-3.7624998640911036,-1.677260691936789,-0.3270563670251251,-0.5185679817063538,-1.3830247026242166,-1.7192729004213028,1.8180873651348597,0.0029903248995673663,-1.6990544695872996,0.12861326686045993,0.020456631253769505
2023-02-20 03:11:59,-4.319452202265881,-1.9403492625541374,-3.989451229795041,-0.8278605100276132,0.1161435403714822,0.48801288859450914,2.1166830866614785,1.9391792838666797,1.3870644102959941,-1.8329140500560703,-1.5986380676752552,0.2619419974373536,-0.08044739695535061
2023-02-20 03:12:00,-4.155351882391398,-1.8468874434988778,-3.8020402504771584,-0.5754271772625325,0.101715549131853,0.7023454303311222,1.416005867984271,2.463089933019187,1.3309003006350697,-0.6140154020170238,-1.6747085725637845,0.18137626525402062,-0.0032280664899727056
2023-02-20 03:12:01,-4.094106041630474,-1.8047219537768509,-3.6967832726658623,0.48566735821178336,0.3062635036867898,1.2581335405659537,4.89323225864282,3.8211317733504235,0.9492610353166435,0.4691292747968042,-1.9505566704667927,0.10642645030297072,-0.005005586551460664
2023-02-20 03:12:02,-3.865554795020918,-1.8134031462186384,-3.6550460320500546,-1.5705050255908612,-0.6194467331356703,-1.1403599473197088,-0.6341385157476863,-6.193222220917193,1.9884948656333836,1.563441536214635,-1.7959178257876345,0.05063996071860034,0.04751955994166962
2023-02-20 03:12:03,-3.7049221484649006,-2.002198765527667,-3.7674912881592553,0.5541911219943526,-0.49169330729026745,-0.9578911976433747,-3.7133012798256932,-1.4633686080259256,2.003687618056865,-4.489561690300161,-1.1645633182119635,0.2121027066947202,-0.07511862510479424
2023-02-20 03:12:04,-3.6632983095077822,-1.774667318059869,-3.6255770152239926,2.0173528704030095,0.008410758726050311,0.44291453633754696,4.615295636965733,1.099826691232958,1.1238237094734964,1.065115479547874,-2.0467691350947126,0.1772713649444494,0.05740046327037003
2023-02-20 03:12:05,-3.4235662510156013,-1.8312955129057138,-3.610810508021197,-3.2241386103775818,-0.11634472340183181,0.39142500307523226,0.19026224578175116,0.9699598591549626,1.3477395995380987,1.547457099721235,-1.6707265087721426,0.15148040653682748,0.0023023696297895394
2023-02-20 03:12:06,-3.424312516279977,-1.9162922629725534,-3.725316876844015,0.2016314147209052,-0.3139915339936552,-0.11459012645820706,-0.44737059461781253,-1.2153962568242667,1.6383646942291767,2.4026657479714153,-1.9993017491052707,0.311033262082437,-0.031427622542266484
2023-02-20 03:12:07,-3.311105402553371,-1.9827400835261035,-3.6802970006918536,-2.076632566817337,-0.13290799578070767,0.36112519406922255,0.006257776099116392,0.9288227383433364,1.4218621814830927,0.5099413653720412,-1.7024721945285153,0.30070808119460385,-0.08647277246121653
2023-02-20 03:12:08,-3.1527334490884287,-1.896761170828225,-3.7711360701152965,1.1301102351398373,-0.5154724295291095,-0.49986207844712827,-2.494269572948536,-3.003979099469426,1.9098286797531563,2.3662272289415913,-1.8966950298124488,0.2642931454701138,-0.0242193599422008
2023-02-20 03:12:09,-2.985139048970248,-1.9775232314149391,-3.5453354148382346,-3.82358410578071,-0.16101668712836797,0.4419185525098623,-0.8886242421968729,1.587090457026937,1.3553380421145942,1.0308551530420387,-1.6534246564209545,0.15684153789359787,-0.08476886188942205
2023-02-20 03:12:10,-2.8524011931148996,-1.9053644638455052,-3.614300275347854,-0.9510004759049365,-0.24321701970270926,0.054339297377434065,0.6797421525161158,-0.022941692398481903,1.377468703490603,0.28133374316800913,-1.580057850528804,0.2640438152155332,-0.06405229828710347
2023-02-20 03:12:11,-2.765865581570362,-1.9401181901441822,-3.6909187846040976,1.4040740372974403,-0.44873684255917784,-0.6623465132933766,-0.07871697562664152,-1.8206464206228858,1.6388551000595246,-1.6270940786633612,-1.4959452396551793,0.2741805009374486,-0.05153945421607363
2023-02-20 03:12:12,-2.638574369407147,-1.9032332479133738,-3.699919880925455,2.653299086163677,-0.24249479096756482,0.31888914956208253,-2.9339734117179574,2.6899925402859557,1.5255867009453952,-0.5121537300278414,-1.6076750568064813,0.26434414251978244,-0.01927974572232881
2023-02-20 03:12:13,-2.464146505790929,-2.0148066961645847,-3.722282291931629,-2.33724115405753,-0.49209149738553,-0.5937887091891072,-1.0261032684031344,-2.5464709375558163,1.673142272552684,0.30302158236865656,-1.527704584738836,0.4220655668238775,-0.08943734431202245
2023-02-20 03:12:14,-2.2778306391962055,-1.9139054812051837,-3.7522750598684276,1.7083642860246129,-0.5187839602718873,-0.7299753082336704,0.09825467723940344,-3.0659124865890024,1.679371556074601,-1.1206994021077887,-1.4612397495084684,0.36697622944157704,-0.04314679955854815
2023-02-20 03:12:15,-2.06213070367315,-1.9255580464020499,-3.5218840833277163,-2.204231077465389,-0.23760986998073055,0.2929210121482817,-4.137189170023662,4.0057053471928805,1.395587925914277,-3.7521738475591464,-0.8614299368424669,0.3020681941524782,-0.08334732689628198
2023-02-20 03:12:16,-2.0547774209390868,-1.9114258891375768,-3.655749612310177,0.8735805485881134,-0.35321429212799166,-0.1057452499012503,-0.9849531594306853,0.36517863359411457,1.4650223051633318,-2.0957961831804224,-1.2767014483082992,0.27129925100541286,-0.06969452907585795
2023-02-20 03:12:17,-1.9132194885492373,-1.8688319038092764,-3.5721444575310266,-0.43031723586002213,-0.3427580104465381,0.1891776286670217,-1.727612372128421,1.035111567828906,1.358944161223083,1.2034879089769275,-1.488076133518408,0.3048752107675078,-0.04116503728352809
2023-02-20 03:12:18,-1.6843880758477334,-1.9008312391805071,-3.5547295758665745,-2.099387257341276,-0.43085601136065343,-0.5239981605522057,2.2637940296602235,-2.2682560417516,1.2831125257628402,-2.7161164853885134,-1.0290502551829843,0.2804171342923157,-0.0919990590857352
2023-02-20 03:12:19,-1.658205239294419,-1.9035751197283726,-3.6197215695264124,0.9146150568771355,-0.31103766568346786,0.09325308255002582,0.2608006364466898,0.5921887046745937,1.2861066285016143,-2.186784535559003,-1.2032555445352706,0.41335303101840415,-0.11286605463403095
2023-02-20 03:12:20,-1.475793847161851,-1.8466764231015484,-3.5483613701974033,-0.20356179587576967,-0.19295788980562306,0.4532609516306108,0.9548253115301629,2.1361273470274234,1.0671901209771908,-1.7558643904604012,-1.1667059663677575,0.36030347932164686,-0.07692753897196213
2023-02-20 03:12:21,-1.3846298890975315,-2.0039616455836464,-3.610113188652166,-4.431612373866494,-0.3146923093821323,0.3641768288478056,-1.57045185720445,0.9517810958801782,1.2685720992209837,1.1007377330974468,-1.3130439814589687,0.437013684912257,-0.18132528221669456
2023-02-20 03:12:22,-1.2359497757464017,-1.7525842223297206,-3.636919738106462,1.8953452462788696,-0.3810216229605741,-0.04812357385069174,1.839045588763113,-0.7948357374520413,1.1751692745740563,0.5034850284073589,-1.3296470088021302,0.34591191891297157,-0.08821927722824437
2023-02-20 03:12:23,-1.0869170641839376,-1.844721524843114,-3.6901423971520093,0.4589361984815942,-0.6088514414846888,-0.6935650152008112,-0.1791707470038223,-2.7123026631210276,1.4542591854976863,-0.5046425276090681,-1.1748435157264443,0.25125149534359653,-0.10165887012189455
2023-02-20 03:12:24,-0.9517915295933499,-1.8153434088095437,-3.593080659725103,-0.5987312238894812,-0.3917144784738751,0.12633164275007486,-0.811571308186214,0.8791864544156428,1.1783561258332187,0.41349325528164943,-1.1670490046750046,0.1792408080869706,-0.1035209880412367
2023-02-20 03:12:25,-0.8876130984650483,-1.8137588627225865,-3.7095091747969064,1.2472772676394648,-0.3912248871335864,0.24226722682567745,-2.0995120077129164,1.3927359651791276,1.2967340938160683,1.049570057608915,-1.2737070635162768,0.24681256781087355,-0.13096099548044138
2023-02-20 03:12:26,-0.7720664795186037,-1.8640984188166192,-3.7639560895315722,-0.5249967337721593,-0.12663781422487508,0.9308197017865486,-1.054995414512199,4.023709434309847,1.0409025298334376,-0.0156080766186507,-1.0999402455701905,0.3433906218674653,-0.14625100656585477
2023-02-20 03:12:27,-0.6170341882900311,-1.8226826619027514,-3.832912449870791,1.919617236325529,-0.33205494545332437,-0.038683072401907145,2.2397300757274077,-0.19981478604542854,1.1471529308794512,-1.452456561696926,-1.0153046769668554,0.3380936246213405,-0.17173968211125998
2023-02-20 03:12:28,-0.522121349654082,-1.8985090477607447,-3.8141270175904527,0.25443037928679757,-0.3330626738260647,0.13331850353302385,-0.9713122278655477,1.744039278847013,1.2321845165339056,-1.565436048621304,-0.8872202192611596,0.31971229218761754,-0.2026444452791005
2023-02-20 03:12:29,-0.3761867224950183,-1.9154278332739934,-3.7632731426788983,-3.6155867403259694,-0.33981289252874247,0.3126456992401358,0.7343448133712923,-1.1175069261646213,1.205359036867967,0.13760558843351817,-0.8840451505573323,0.2987944640623617,-0.2518243966459001
2023-02-20 03:12:30,-0.21349923853507966,-1.7869041619974977,-3.7804217802278863,2.8437585185356933,-0.43924117417165043,-0.3335266459825014,2.7241852808344302,-1.2072451973339788,1.157126558773809,-0.6800753889421077,-1.0218044146532923,0.2129202536244604,-0.19594779101939794
2023-02-20 03:12:31,-0.022829045056124802,-1.7680112302647841,-3.788835571536847,-1.5293152912434325,-0.41904433042698996,-0.07710659184105455,0.41357163374298744,-0.288015146255249,1.1687893428477862,0.8596705264837585,-0.8796235088944346,0.24936946733143536,-0.17358757326814073
2023-02-20 03:12:32,0.10149252096675382,-1.7394399419599784,-3.7832937788794174,-0.5060535148541685,-0.3207872994774683,0.5277975185632595,-2.174999991717557,1.9032280766945746,1.2127726660778038,-0.180696501055075,-0.6363613974585595,0.19746170960476248,-0.1857823609153324
2023-02-20 03:12:33,0.19961711235023996,-1.7368220191175001,-3.680812757458596,-1.3117589123526177,-0.29536327364626896,0.5162181556239543,-0.04226159683304735,1.650014328828434,1.0177697976029942,1.0024161932679427,-0.7805289177105076,0.22704493032892478,-0.23073500518805484
2023-02-20 03:12:34,0.35667573097904787,-1.7131250571478582,-3.7951969062743975,0.9350948249982846,-0.5062558228245259,-0.23470273244757472,0.17140291084963208,-1.289369131499965,1.2570357460189554,-0.5946526956124354,-0.5650224958421505,0.24366569244206857,-0.24683129784945754
